UT,Origin,Target,PhaseAngle
1025666789,4,15,90.02
1025731289,4,16,84.34
1025870302,4,5,44.46
1026028155,5,1,36.59
1026101583,4,1,68.35
1026367515,4,6,87.51
1026533498,5,6,62.57
1026656804,1,6,36.67
1027071282,16,4,125.64
1027133549,1,4,80.22
1027447529,8,4,-165.29
1027903618,4,8,106.46
1028014253,4,16,85.65
1028020151,15,4,-97.86
1028138063,4,15,86.25
1028198680,6,4,-172.98
1028620080,5,4,-157.19
1028909539,16,4,31.00
1028917267,4,6,88.37
1028969342,4,1,81.72
1029097671,16,5,168.93
1029137624,15,1,110.79
1029238493,4,5,72.78
1029828625,8,4,-149.49
1030199444,4,8,105.75
1030290537,4,16,87.48
1030300841,15,4,-113.94
1030352998,8,5,-124.94
1030573341,4,15,86.59
1030592184,1,4,122.81
1030684596,16,4,-43.74
1030779796,5,8,99.69
1030911920,5,16,83.29
1031270742,6,4,-112.89
1031373300,4,6,90.92
1031466724,15,5,-85.28
1031618153,4,1,82.98
1031640325,5,15,75.92
1032190690,8,4,-139.17
1032205995,5,4,-123.73
1032401409,15,4,-147.54
1032407504,16,4,-106.14
1032497014,4,8,105.13
1032560842,4,16,89.66
1032879040,16,1,-96.54
1032957368,4,15,89.79
1032959917,6,5,-157.13
1033227902,1,8,92.81
1033244961,4,5,61.47
1033292514,1,16,81.87
1033502530,1,4,123.50
1033704644,16,5,86.66
1033795497,4,6,94.21
1033825625,6,4,-87.91
1034087400,16,4,176.42
1034388809,15,4,164.66
1034531847,8,4,-132.96
1034794964,4,8,104.60
1034795679,4,1,67.28
1034825950,4,16,92.02
1035012483,5,6,69.88
1035147612,1,15,73.37
1035300487,4,15,94.20
1035731891,16,4,44.76
1035874567,8,1,1.13
1035944670,1,4,83.08
1036100586,6,4,-120.96
1036242688,4,6,95.71
1036301406,5,4,-71.94
1036313318,15,4,106.60
1036509789,4,5,53.67
1036772003,8,5,-100.77
1036778217,5,16,90.31
1036811793,5,8,98.39
1036851163,8,4,-129.92
1036997137,15,5,-145.24
1037086600,4,16,94.46
1037091924,4,8,104.20
1037307352,16,6,-87.90
1037347377,16,4,-64.66
1037615585,4,15,98.77
1037760696,4,1,80.12
1037813139,6,16,79.91
1037995722,5,15,89.24
1038014429,16,5,-15.15
1038208822,15,4,26.36
1038341166,6,4,-157.82
1038642522,15,6,-143.26
1038681107,6,8,77.36
1038798016,4,6,93.27
1038939276,16,4,-140.97
1039072745,15,1,46.82
1039148643,8,4,-129.52
1039225014,1,4,119.22
1039283371,5,4,-166.91
1039343441,4,16,96.90
1039386661,4,8,103.92
1039912101,4,15,102.97
1039976195,16,1,157.75
1040028586,1,5,-51.40
1040098276,15,4,-67.14
1040238676,4,5,72.38
1040407193,4,1,84.02
1040506535,6,5,174.24
1040512234,16,4,113.58
1040670839,6,4,173.08
1040711579,5,1,35.24
1041425134,8,4,-131.45
1041503532,4,6,88.76
1041597024,4,16,99.28
1041678188,4,8,103.79
1041968383,15,5,132.59
1041999245,15,4,-139.00
1042070254,16,4,-37.08
1042146363,16,5,-124.93
1042196275,4,15,106.63
1042311616,1,4,126.64
1042607319,5,16,97.02
1042838301,5,8,97.66
1042957343,1,16,94.04
1042990065,8,5,-88.50
1043031560,8,6,-9.68
1043183274,6,4,174.03
1043238047,5,4,-111.22
1043308999,5,6,64.13
1043455697,1,8,91.26
1043463956,4,1,67.84
1043616833,16,4,-126.85
1043682153,8,4,-135.47
1043847813,4,16,101.57
1043896416,6,15,78.46
1043927651,15,4,165.63
1043965806,4,8,103.78
1044165395,4,6,87.53
1044184952,5,15,100.02
1044215165,4,5,56.99
1044460077,6,1,-70.73
1044472234,4,15,109.71
1044769613,1,4,88.55
1045155045,16,4,141.47
1045870664,1,15,94.65
1045899776,15,4,127.16
1045921638,8,4,-141.35
1046093743,6,4,-166.57
1046096191,4,16,103.75
1046178221,16,5,122.31
1046249111,4,8,103.90
1046320800,8,1,9.91
1046545763,4,1,78.24
1046645950,1,6,34.03
1046647240,16,1,40.47
1046687626,16,4,-14.91
1046693001,4,6,88.72
1046742820,4,15,112.23
1047022150,15,5,61.90
1047257357,5,4,-71.74
1047317759,4,5,64.15
1047679179,15,1,-35.24
1047819429,1,4,113.14
1047933258,15,4,94.92
1048145699,8,4,-148.87
1048217031,16,4,-120.06
1048342481,4,16,105.81
1048413059,5,16,102.85
1048527950,4,8,104.13
1048852020,5,8,97.66
1048986894,8,5,-89.46
1049010126,4,15,114.24
1049098723,6,4,-100.40
1049138489,4,6,91.53
1049202385,4,1,84.54
1049745487,16,4,154.61
1049816026,6,5,-154.64
1050047540,15,4,71.20
1050061499,16,6,143.92
1050161455,5,4,-160.83
1050164348,16,5,6.33
1050340866,5,15,105.49
1050356373,8,4,-157.79
1050586952,4,16,107.75
1050802372,4,8,104.46
1051108347,1,4,128.29
1051240895,4,5,71.04
1051275031,16,4,9.69
1051275835,4,15,115.74
1051560559,4,6,94.70
1051573852,6,4,-92.00
1051846268,5,6,68.76
1052124371,4,1,70.39
1052264666,15,4,58.68
1052530510,1,16,103.44
1052555440,8,4,-167.88
1052603630,15,5,24.80
1052807556,16,4,-112.24
1052829831,4,16,109.55
1053072570,4,8,104.87
1053184288,16,1,-79.32
1053541464,4,15,116.73
1053601455,1,4,95.39
1053623347,1,8,92.07
1053829111,6,4,-128.41
1054020404,4,6,95.60
1054145479,16,5,-111.30
1054203570,5,16,107.70
1054266392,5,4,-99.24
1054344827,16,4,166.36
1054602074,1,5,-55.93
1054609265,15,4,59.61
1054744295,8,4,-178.23
1054781875,8,5,-102.43
1054848589,5,8,98.36
1055071311,4,16,111.24
1055161916,4,5,52.07
1055322377,4,1,76.11
1055338831,4,8,105.36
1055340289,5,1,36.97
1055808569,4,15,117.15
1055888511,16,4,44.15
1056078925,6,4,-162.94
1056120952,8,1,-3.80
1056418514,1,4,103.59
1056546378,5,15,105.94
1056562761,6,16,100.62
1056600339,1,15,97.58
1056606150,4,6,92.40
1056923998,8,4,168.67
1057107785,15,4,76.29
1057302778,6,5,172.92
1057311555,4,16,112.81
1057440205,16,4,-95.69
1057601493,4,8,105.90
1058000966,4,1,84.60
1058078974,4,15,116.94
1058146237,16,15,150.40
1058154442,16,5,136.36
1058168238,5,4,-82.53
1058234490,15,1,-43.39
1058249919,4,5,69.31
1058434549,6,4,172.86
1059001444,16,4,-176.04
1059095344,8,4,155.84
1059274816,15,5,49.47
1059322066,4,6,88.25
1059550705,4,16,114.26
1059764264,16,1,164.33
1059784245,15,4,121.65
1059860918,4,8,106.49
1059889279,1,4,128.56
1059897023,6,8,82.19
1059983973,5,16,111.66
1060088610,5,6,65.70
1060355091,4,15,115.97
1060418291,8,5,-124.61
1060573735,16,4,90.33
1060808542,4,1,74.05
1060827175,5,8,99.59
1060998348,6,4,175.54
1061135599,5,4,-150.44
1061259021,8,4,142.21
1061788883,4,16,115.62
1061958342,4,6,87.62
1061959541,15,6,-169.44
1062058579,1,16,110.16
1062117466,4,8,107.10
1062158552,16,4,-56.52
1062219657,16,5,28.45
1062241515,4,5,68.86
1062435458,1,4,102.68
1062591687,16,6,9.41
1062640442,4,15,114.09
1062647923,15,4,-112.46
1062733236,8,6,-32.27
1062904006,5,15,100.21
1063415762,8,4,127.87
1063706449,1,8,94.65
1063757356,16,4,-149.46
1063996564,6,4,-157.98
1064026194,4,16,116.87
1064087850,4,1,73.80
1064371486,4,8,107.73
1064465942,4,6,89.13
1064781737,6,1,-63.50
1064940589,4,15,111.09
1065073081,1,4,92.50
1065286272,5,4,-88.30
1065371637,16,4,138.35
1065476980,8,1,-31.71
1065566379,8,4,112.83
1065666929,15,4,-11.35
1065757728,5,16,114.87
1065949303,8,5,-152.65
1066068354,4,5,47.24
1066234834,1,6,40.03
1066262732,4,16,118.03
1066367590,16,5,-76.49
1066519350,16,1,56.31
1066623307,4,8,108.36
1066660412,6,5,-152.50
1066789772,5,8,101.11
1066800846,4,1,84.24
1066902876,4,6,92.17
1066905544,6,4,-91.57
1067002871,16,4,31.57
1067264754,4,15,106.72
1067712024,8,4,97.12
1067721834,15,5,172.34
1068325174,1,15,75.99
1068498579,4,16,119.10
1068650021,1,4,127.76
1068652587,16,4,-95.94
1068678867,5,6,67.53
1068735653,15,4,76.68
1068873231,4,8,108.99
1068997789,5,4,-112.82
1069223437,4,5,71.82
1069315152,6,4,-97.42
1069326826,4,6,95.12
1069334486,1,5,-54.06
1069529843,4,1,77.52
1069572682,5,15,85.81
1069627718,4,15,100.85
1069854067,8,4,80.78
1070130370,5,1,35.50
1070322344,16,4,-170.11
1070624474,16,5,-173.53
1070733807,4,16,120.10
1071121541,4,8,109.61
1071268240,1,4,109.75
1071429368,8,5,176.85
1071527353,5,16,117.45
1071557710,6,4,-135.75
1071565109,1,16,114.84
1071638147,6,15,32.69
1071687848,15,4,-143.65
1071802463,4,6,95.33
1071994100,8,4,63.83
1072013780,16,4,126.41
1072046283,4,15,93.95
1072148252,5,4,-138.46
1072740017,5,8,102.68
1072838757,4,1,71.45
1072968481,4,16,121.01
1073237184,4,5,65.89
1073368492,4,8,110.20
1073570427,16,1,-39.89
1073721257,1,8,97.66
1073728600,16,4,38.52
1073793071,1,4,83.91
1073820389,6,4,-167.19
1074114566,6,5,172.20
1074133957,8,4,46.37
1074154675,15,1,100.52
1074390741,15,4,-100.63
1074420045,4,6,91.48
1074513095,4,15,88.09
1074661557,8,1,-64.04
1075018010,16,5,99.81
1075078290,6,16,110.86
1075202661,4,16,121.86
1075468554,16,4,-76.07
1075600289,4,1,83.50
1075614320,4,8,110.76
1075985776,16,6,-94.89
1076204892,6,4,172.58
1076252224,15,5,-84.17
1076275568,8,4,28.62
1076293156,5,4,-79.05
1076453586,5,15,73.48
1076817785,15,4,-101.45
1076873302,5,6,67.21
1076891559,4,5,44.35
1076910500,8,5,147.07
1076975281,4,15,85.93
1077136855,4,6,87.88
1077235537,16,4,-149.98
1077294817,5,16,119.50
1077384456,1,4,126.21
1077436399,4,16,122.63
1077859242,4,8,111.28
1078281357,4,1,80.25
1078421036,8,4,11.39
1078682242,5,8,104.11
1078829642,6,4,177.73
1079020429,15,4,-125.24
1079031576,16,4,158.88
1079390478,4,15,87.58
1079578945,16,5,24.21
1079668773,5,4,-152.43
1079669743,4,16,123.35
1079746685,4,6,87.77
1080097140,1,4,116.09
1080097455,6,8,90.49
1080103463,4,8,111.76
1080214747,4,5,72.75
1080572424,8,4,-9.88
1080767891,1,15,67.38
1080858808,16,4,110.32
1081049420,16,1,-118.59
1081064888,1,16,118.01
1081070284,15,4,-163.39
1081570727,4,1,69.27
1081757102,4,15,91.41
1081894894,6,4,-146.81
1081902738,4,16,124.00
1081924394,8,6,-54.83
1082236489,4,6,89.59
1082347171,4,8,112.20
1082440867,8,5,120.84
1082449191,15,5,-111.42
1082562136,1,4,80.22
1082719533,16,4,51.39
1082731848,8,4,-26.05
1082969033,5,15,82.75
1083028486,15,4,144.51
1083061778,5,16,121.10
1083176346,5,4,-125.89
1083490734,6,5,-150.83
1083699898,1,8,100.07
1083931345,8,1,-91.76
1084066363,1,5,-52.36
1084088067,4,15,95.98
1084135426,4,16,124.59
1084224142,4,5,62.17
1084343010,16,5,-40.13
1084397715,4,1,82.40
1084467334,6,1,-67.49
1084590550,4,8,112.58
1084616247,16,4,-23.83
1084620915,5,8,105.28
1084666804,4,6,92.80
1084694132,6,4,-86.74
1084703439,5,1,36.33
1084901346,8,4,-41.80
1084938548,15,4,78.71
1085202827,15,1,65.57
1085509627,5,6,66.21
1085623838,1,6,47.48
1086084636,1,4,124.12
1086367844,4,16,125.13
1086395089,4,15,100.44
1086551704,16,4,-91.75
1086829418,15,4,-10.58
1086833778,4,8,112.91
1087051314,6,4,-103.76
1087053046,4,1,82.23
1087082825,8,4,-55.66
1087094752,4,6,95.44
1087281525,5,4,-72.62
1087544338,4,5,51.27
1087570730,15,5,170.65
1088064511,8,5,100.73
1088528818,16,4,-136.91
1088600030,4,16,125.62
1088686249,4,15,104.45
1088721375,15,4,-98.09
1088829740,5,16,122.30
1088919890,1,4,121.35
1089077029,4,8,113.19
1089122481,16,1,-172.28
1089212029,5,15,95.68
1089278231,8,4,-66.84
1089287212,6,4,-142.82
1089353409,16,5,-89.13
1089589599,4,6,94.90
1090278649,4,1,67.67
1090298191,5,4,-166.95
1090550875,16,4,-166.88
1090560395,5,8,106.09
1090569408,1,16,120.00
1090631023,15,4,-159.82
1090832016,4,16,126.06
1090885624,15,6,-169.49
1090940435,6,5,172.03
1090966855,4,15,107.88
1091214149,4,5,72.52
1091299908,16,6,-155.00
1091320481,4,8,113.41
1091362544,1,4,81.21
1091489200,8,4,-74.77
1091566069,6,4,-170.38
1091602700,1,15,91.89
1091883183,8,15,-83.09
1092238393,4,6,90.57
1092528085,15,5,91.92
1092574285,15,4,150.46
1092621432,16,4,172.41
1093063837,4,16,126.44
1093191536,4,1,80.97
1093240458,4,15,110.74
1093510835,8,1,-107.27
1093564317,4,8,113.57
1093578722,6,16,115.18
1093663638,5,6,68.60
1093675839,1,8,101.33
1093717223,8,4,-79.09
1093753602,15,1,-21.91
1093820588,8,5,88.96
1093982764,6,4,172.53
1094208461,5,4,-113.32
1094567867,15,4,113.86
1094600179,5,16,123.14
1094664310,16,5,-119.08
1094741488,1,4,121.25
1094744531,16,4,158.77
1094947001,4,6,87.65
1095197357,4,5,57.79
1095295524,4,16,126.78
1095372137,5,15,103.58
1095509562,4,15,113.07
1095808728,4,8,113.66
1095837560,4,1,83.56
1095963619,8,4,-79.67
1096504835,5,8,106.49
1096630040,15,4,84.64
1096679848,6,4,-179.19
1096924537,16,4,151.70
1097084662,6,15,84.41
1097527107,4,16,127.07
1097530811,4,6,87.98
1097734179,1,4,125.24
1097776067,4,15,114.88
1097807416,15,5,36.35
1098024920,16,1,160.06
1098053918,4,8,113.70
1098229339,8,4,-76.76
1098243207,5,4,-71.20
1098313186,4,5,62.85
1098637413,1,5,-56.89
1098781175,15,4,64.90
1098959183,4,1,67.30
1099166397,16,4,151.51
1099470279,5,1,36.50
1099741509,8,5,87.41
1099758619,4,16,127.32
1099777684,6,4,-133.23
1100005023,4,6,90.11
1100041567,4,15,116.18
1100072873,6,8,92.75
1100089697,1,16,120.98
1100181535,1,4,85.54
1100300106,4,8,113.67
1100304626,6,5,-149.75
1100346080,16,5,-125.45
1100374638,5,16,123.64
1100515131,8,4,-70.89
1101044353,15,4,57.36
1101148639,5,4,-162.30
1101475637,16,4,159.02
1101544350,5,15,106.38
1101980035,4,1,79.23
1101990087,4,16,127.52
1102216298,4,5,71.33
1102270165,1,15,98.45
1102307571,4,15,116.96
1102337888,5,6,64.84
1102381355,8,6,-48.00
1102430625,4,6,93.42
1102458095,5,8,106.45
1102467670,6,4,-85.38
1102547535,4,8,113.58
1102821358,8,4,-62.86
1103352397,1,4,116.63
1103445126,15,4,63.93
1103581501,8,1,-104.77
1103645249,15,1,-52.71
1103680293,1,8,101.22
1103760004,6,1,-75.36
1103858523,16,4,176.18
1103885191,15,5,27.75
1104221545,4,16,127.67
1104493525,15,8,47.84
1104575708,4,15,117.15
1104630038,4,1,84.33
1104783782,6,4,-110.70
1104796469,4,8,113.43
1104864849,4,6,95.64
1104965087,1,6,52.67
1105147887,8,4,-53.50
1105237804,5,4,-101.23
1105848680,8,5,97.34
1106009749,15,4,88.66
1106148958,4,5,52.92
1106154840,5,16,123.81
1106322081,16,4,-151.12
1106453022,4,16,127.78
1106493067,16,5,-102.43
1106537551,1,4,127.64
1106847983,4,15,116.66
1107018369,6,4,-149.47
1107047203,4,8,113.20
1107382495,4,6,94.31
1107494201,8,4,-43.40
1107619891,4,1,68.87
1107778867,6,5,172.38
1107815022,5,15,103.80
1108127084,16,1,-173.58
1108423591,5,8,105.96
1108684550,4,16,127.84
1108758725,15,4,157.78
1108874266,16,4,-86.34
1109010582,1,4,91.82
1109127154,4,15,115.37
1109163495,5,4,-79.55
1109233243,4,5,68.66
1109300063,4,8,112.91
1109316450,6,4,-172.33
1109638478,1,16,120.99
1109859259,8,4,-32.83
1110059287,4,6,89.73
1110459762,5,6,69.85
1110482221,16,15,97.13
1110538909,16,6,-145.71
1110761233,4,1,77.22
1110916164,4,16,127.85
1111417390,4,15,113.08
1111457582,15,5,103.45
1111524131,16,4,10.61
1111555410,4,8,112.55
1111689456,15,4,-64.03
1111769361,6,4,172.84
1111941758,1,4,108.83
1111942808,5,16,123.65
1112112092,5,4,-152.36
1112145428,8,5,118.73
1112216056,6,16,115.14
1112241437,8,4,-21.70
1112752070,4,6,87.53
1113147896,4,16,127.81
1113217422,4,5,69.29
1113235875,16,5,-42.61
1113427197,4,1,84.62
1113466990,1,5,-51.27
1113663854,1,15,83.38
1113725427,4,15,109.58
1113740948,1,8,99.70
1113813635,4,8,112.12
1114138485,5,1,35.30
1114231196,8,1,-82.12
1114281788,16,4,85.82
1114318376,5,15,93.61
1114403982,5,8,105.03
1114550449,6,4,-175.02
1114638540,8,4,-9.72
1114744654,15,4,17.32
1115311139,4,6,88.25
1115326948,1,4,128.58
1115379786,4,16,127.72
1116062460,4,15,104.64
1116075155,4,8,111.61
1116259441,5,4,-90.07
1116288548,4,1,72.15
1117047778,8,4,6.48
1117064147,4,5,48.01
1117099922,6,5,-149.36
1117158742,16,4,157.79
1117611872,4,16,127.58
1117638375,6,4,-118.54
1117741029,5,16,123.11
1117771912,4,6,90.68
1117788961,15,4,133.61
1117843983,1,4,98.97
1118340398,4,8,111.04
1118445252,4,15,98.25
1118607833,8,5,149.44
1118684025,15,1,73.41
1119162913,5,6,63.46
1119232788,1,16,119.90
1119465832,8,4,23.89
1119532728,4,1,74.99
1119844196,4,16,127.39
1120011093,5,4,-106.16
1120074945,16,1,-88.43
1120167594,16,4,-50.21
1120194699,4,6,93.99
1120202071,4,5,71.52
1120228930,6,4,-86.76
1120400654,5,8,103.71
1120456628,15,5,-114.43
1120564021,1,4,98.06
1120609775,4,8,110.40
1120642096,6,8,86.59
1120655504,15,4,-118.56
1120758421,16,5,63.31
1120886008,4,15,91.40
1121050375,15,6,-97.00
1121166090,5,15,76.85
1121888904,8,4,48.27
1122076807,4,16,127.13
1122226652,4,1,84.47
1122513822,6,4,-118.01
1122637680,4,6,95.72
1122883643,4,8,109.71
1122936777,6,1,-82.62
1123120333,5,4,-140.56
1123249607,15,4,-97.54
1123322087,16,4,92.19
1123358506,4,15,86.75
1123552677,5,16,122.15
1123876613,1,8,97.00
1124098562,1,4,128.27
1124214184,4,5,66.45
1124309755,4,16,126.82
1124312832,8,4,81.82
1124370771,1,6,54.04
1124628242,6,5,173.20
1124751851,6,4,-155.58
1124773163,8,6,-19.16
1124991086,4,1,75.84
1125162242,4,8,108.96
1125177040,8,5,-175.06
1125181676,4,6,93.59
1125338132,8,1,-44.88
1125581960,15,4,-108.40
1125805011,4,15,86.19
1126315921,1,15,62.28
1126413054,5,8,102.13
1126543099,4,16,126.43
1126636313,16,4,-104.46
1126677750,1,4,106.23
1126733272,8,4,122.64
1127072011,6,4,-173.05
1127080655,6,15,41.08
1127261604,5,6,70.93
1127268870,5,4,-80.47
1127445629,4,8,108.19
1127685116,15,5,-87.53
1127717488,15,4,-138.68
1127880580,4,6,89.01
1127885903,5,15,76.67
1127907112,4,5,44.50
1128028965,1,5,-56.26
1128200293,4,15,88.89
1128291501,4,1,72.64
1128776903,4,16,125.98
1128780860,5,1,36.97
1128898153,1,16,117.39
1129145897,8,4,160.05
1129252043,1,4,87.73
1129312253,16,5,-125.04
1129381935,5,16,120.67
1129566300,6,4,173.59
1129725759,15,4,173.46
1129733599,4,8,107.41
1130123436,16,4,98.06
1130551575,4,15,93.14
1130551968,4,6,87.51
1130714405,5,4,-146.75
1131011239,4,16,125.45
1131026519,4,1,83.92
1131191226,4,5,72.68
1131217509,6,16,109.62
1131261929,15,1,83.22
1131546619,8,4,-169.72
1131661185,15,4,121.61
1131761997,8,5,-140.34
1132025629,4,8,106.64
1132438024,5,8,100.47
1132439697,6,4,-169.34
1132847196,1,4,127.07
1132872135,4,15,97.74
1133088093,4,6,88.58
1133142764,15,5,-150.85
1133246194,4,16,124.84
1133561027,15,4,46.99
1133728623,4,1,78.96
1133792581,16,4,-5.17
1133874966,6,5,-149.77
1133931817,8,4,-152.67
1134083209,1,8,93.84
1134146804,5,4,-128.04
1134222460,5,15,90.17
1134320860,4,8,105.91
1135048217,16,1,112.12
1135172268,4,15,102.05
1135202926,4,5,62.85
1135234464,5,16,118.55
1135450198,15,4,-46.76
1135475437,6,4,-104.97
1135481863,4,16,124.13
1135508914,1,4,112.99
1135537515,4,6,91.29
1135983985,5,6,62.10
1136298564,8,4,-141.18
1136487037,8,1,-8.67
1136618139,4,8,105.27
1137033678,4,1,70.33
1137329938,1,15,88.33
1137347088,15,4,-124.86
1137458849,4,15,105.84
1137644204,16,4,-140.93
1137718359,4,16,123.33
1137959401,4,6,94.52
1137980413,6,4,-90.20
1137998688,1,4,81.45
1138103487,15,5,126.95
1138258962,8,5,-111.51
1138260876,5,4,-73.44
1138469627,5,8,98.98
1138585943,4,5,48.98
1138644756,8,4,-134.11
1138676314,1,16,112.77
1138916126,4,8,104.71
1139162660,16,5,121.81
1139267795,15,4,171.59
1139736406,4,15,109.05
1139825163,4,1,83.00
1139880920,15,1,-6.60
1139955815,4,16,122.41
1140242578,6,4,-125.47
1140406097,5,15,100.58
1140413875,4,6,95.66
1140531490,16,6,75.89
1140969239,8,4,-130.38
1141118056,5,16,115.58
1141213436,4,8,104.28
1141228403,15,4,135.58
1141320655,5,4,-166.47
1141487064,6,5,174.43
1141565866,1,4,125.25
1141662001,16,4,133.29
1142008021,4,15,111.70
1142178820,6,1,-86.77
1142189699,4,5,72.63
1142194389,4,16,121.37
1142371774,6,8,77.50
1142488285,6,4,-161.01
1142491196,4,1,81.31
1142779136,1,5,-53.69
1142987319,4,6,92.75
1143179996,15,5,57.91
1143246112,15,4,101.65
1143271806,8,4,-129.40
1143330014,15,6,169.76
1143508795,4,8,103.98
1143564567,5,1,35.41
1143974379,1,6,50.36
1144068857,5,6,71.82
1144275920,4,15,113.83
1144317928,1,8,91.58
1144335057,1,4,118.84
1144434269,4,16,120.20
1144499899,5,8,97.94
1144582556,8,5,-92.97
1144833292,6,4,172.98
1145178792,5,4,-115.44
1145340016,15,4,75.76
1145553118,8,4,-130.80
1145700237,4,6,88.43
1145754427,4,1,68.37
1145801150,4,8,103.81
1145802866,16,4,86.60
1146178934,4,5,58.58
1146541859,4,15,115.44
1146562883,5,15,105.69
1146675681,4,16,118.88
1146772474,8,6,-9.28
1146785125,1,4,80.20
1147043436,5,16,111.46
1147177848,8,1,9.44
1147375728,6,4,174.86
1147531430,15,4,60.43
1147814550,8,4,-134.35
1147965876,1,15,98.52
1148089735,4,8,103.77
1148346834,4,6,87.58
1148621013,4,1,81.74
1148639093,1,16,104.70
1148807373,4,15,116.55
1148817154,15,5,24.09
1148918903,4,16,117.38
1149227906,5,4,-70.93
1149268053,15,1,-55.19
1149312499,4,5,61.37
1149844462,15,4,58.13
1149989665,16,4,49.05
1150057967,8,4,-139.81
1150176749,16,5,78.09
1150245755,1,4,122.85
1150340834,6,4,-161.67
1150374076,4,8,103.86
1150405113,6,15,84.66
1150520748,5,8,97.57
1150629001,6,5,-151.04
1150689275,8,5,-87.35
1150862092,4,6,88.96
1151073991,4,15,117.11
1151164272,4,16,115.71
1151193360,6,16,91.42
1151269950,4,1,82.96
1152138823,5,4,-163.64
1152285472,8,4,-146.97
1152305321,15,4,70.78
1152653967,4,8,104.06
1152775208,5,15,105.76
1152800336,5,6,60.83
1153024735,5,16,105.79
1153153934,1,4,123.45
1153191668,4,5,71.59
1153290295,6,4,-94.58
1153302177,4,6,91.92
1153343454,4,15,117.05
1153412206,4,16,113.82
1153866626,16,1,86.47
1154116487,16,4,4.39
1154448900,4,1,67.28
1154499123,8,4,-155.58
1154513509,1,8,91.50
1154929414,4,8,104.37
1154939287,15,4,106.71
1155593928,15,5,54.70
1155595996,1,4,83.02
1155618000,4,15,116.27
1155663222,4,16,111.71
1155724231,6,4,-95.15
1155725139,4,6,94.96
1156208982,5,4,-103.23
1156526176,5,8,97.93
1156580470,8,5,-94.62
1156700767,8,4,-165.42
1157134981,4,5,53.77
1157200583,4,8,104.77
1157203875,8,1,3.63
1157412439,4,1,80.15
1157492954,1,5,-52.70
1157760753,15,4,-147.21
1157900832,4,15,114.61
1157917959,4,16,109.35
1157971048,6,4,-132.87
1158071816,16,4,-77.93
1158135885,5,1,36.44
1158194129,4,6,95.45
1158353778,6,5,175.97
1158879203,1,4,119.28
1158891919,8,4,-176.11
1158899662,1,16,91.12
1159077501,5,16,98.20
1159105043,1,15,89.11
1159149076,5,15,99.50
1159467740,4,8,105.24
1160058879,4,1,84.01
1160156763,5,4,-77.10
1160177195,4,16,106.72
1160196932,4,15,111.89
1160217849,4,5,67.93
1160228218,6,4,-165.62
1160750377,15,4,-28.89
1160799054,4,6,91.84
1160881141,5,6,72.52
