UT,Origin,Target,PhaseAngle
587479356,1,4,174.68
587584838,4,16,113.63
588043987,5,8,105.55
588194486,4,1,84.21
588241196,5,15,91.89
588289727,6,5,121.18
588309608,5,4,95.90
588376739,15,4,167.50
588450871,4,5,70.89
588556248,8,4,129.37
588644658,4,8,112.48
588680739,4,15,105.95
589014055,1,8,100.00
589080277,4,6,92.42
589278318,16,5,178.34
589296008,6,16,103.31
589316775,16,4,172.73
589400666,5,6,72.61
589488516,6,4,54.24
589823436,4,16,115.03
589877586,1,15,74.48
590364364,1,4,177.85
590398750,5,16,112.50
590747003,15,4,150.60
590819925,8,4,127.10
590883189,16,1,177.64
590903429,4,8,112.03
590920163,4,1,77.69
591051003,4,15,99.87
591357584,5,4,144.18
591552799,16,4,174.64
591796078,4,6,88.26
592029415,6,4,64.71
592029415,4,6,64.71
592061118,4,16,116.33
592125574,6,1,79.63
592458212,4,5,67.37
592731385,1,16,111.10
592794841,8,5,177.81
593083603,8,4,125.45
593118840,15,4,140.90
593165572,4,8,111.52
593174232,15,5,174.99
593331697,1,4,141.49
593478311,4,15,92.94
593788097,16,4,176.41
594032282,5,8,104.42
594229225,4,1,71.32
594297987,4,16,117.53
594570313,6,4,67.24
594570313,4,6,67.24
594595610,1,6,34.64
595103303,16,5,177.82
595111637,5,15,75.51
595347281,8,4,124.41
595431510,4,8,110.93
595484235,15,4,139.21
595510030,5,4,83.11
595948451,4,15,87.50
596022735,16,4,177.85
596097409,15,16,97.70
596168332,1,4,176.57
596171314,5,16,115.55
596207821,4,5,45.20
596534135,4,16,118.64
596693886,6,5,119.23
596828537,8,1,178.75
596993862,4,1,83.45
597111212,4,6,52.95
597610959,8,4,123.95
597701658,4,8,110.28
597838117,15,4,143.82
598129695,5,6,59.56
598256796,16,4,178.20
598405221,4,15,85.97
598422322,15,1,175.01
598764311,8,5,178.13
598769621,4,16,119.67
598922673,6,4,173.16
599065823,5,4,135.20
599138682,1,8,97.44
599156692,1,4,176.09
599378161,1,5,52.93
599435541,4,5,72.48
599652111,4,6,35.81
599673019,4,1,80.37
599858212,15,5,175.35
599874637,8,4,124.03
599976338,4,8,109.58
600036867,5,8,102.96
600138599,5,1,35.25
600179432,15,4,152.30
600490346,16,4,177.16
600516989,16,1,176.09
600812671,4,15,88.05
600914894,16,5,177.26
601004535,4,16,120.62
601412140,6,4,177.10
601691711,8,6,90.76
601782291,5,15,77.98
601940255,5,16,117.99
602074520,6,8,84.22
602085993,1,4,139.73
602138314,8,4,124.61
602193009,6,4,35.10
602193009,4,6,35.10
602235820,1,16,115.48
602255776,4,8,108.83
602261528,1,15,68.46
602380338,5,4,131.79
602509279,15,4,162.47
602723439,16,4,175.69
602960021,4,1,69.16
603173155,4,15,92.07
603238924,4,16,121.49
603449768,4,5,64.00
604237450,16,6,172.54
604401992,8,4,125.65
604539999,4,8,108.05
604733908,6,4,44.46
604743911,8,5,178.65
604828912,15,4,172.82
604876625,1,4,177.28
604956135,16,4,174.14
605098004,6,5,121.96
605472857,4,16,122.30
605499931,4,15,96.66
605565742,15,6,129.86
605791135,4,1,82.33
606056004,5,8,101.31
606218117,5,6,73.09
606482360,15,5,178.05
606507861,5,4,75.17
606665670,8,4,127.11
606716596,16,5,176.75
606828734,4,8,107.27
606894072,4,6,91.50
606923991,8,1,178.76
606944995,4,5,45.98
607139174,15,4,177.39
607253746,16,4,178.79
607274807,6,4,56.43
607706362,4,16,123.04
607707454,5,16,119.93
607795687,6,16,112.11
607804180,4,15,101.07
607942552,1,4,174.61
608091853,5,15,91.59
608445566,4,1,82.32
608929348,8,4,128.94
609121387,4,8,106.51
609336914,1,8,94.27
609441097,15,4,168.62
609499721,16,4,178.92
609610959,4,6,87.89
609664341,5,4,163.97
609815706,6,4,66.05
609815706,4,6,66.05
609939513,4,16,123.72
610093494,4,15,104.99
610102744,16,1,175.00
610356981,15,1,178.77
610431982,4,5,72.75
610440695,6,15,73.77
610734540,8,5,179.19
610823649,1,4,142.34
611193026,8,4,131.10
611417076,4,8,105.79
611666492,4,1,67.61
611735647,1,16,118.43
611744888,16,4,179.05
611898846,15,4,172.13
612085120,5,8,99.70
612172325,4,16,124.34
612356604,4,6,66.00
612372867,4,15,108.34
612497000,6,1,67.34
612511245,16,5,176.31
612886529,15,5,175.13
613071323,1,15,92.46
613411609,5,4,119.17
613456703,8,4,133.56
613474514,5,16,121.42
613502143,6,5,118.36
613660931,1,4,169.98
613714573,4,8,105.16
613989273,16,4,179.18
614052008,1,5,53.52
614084185,6,4,174.51
614232621,15,4,170.16
614267837,5,15,101.40
614404862,4,16,124.90
614430160,4,5,59.91
614457220,1,6,35.25
614584717,4,1,80.88
614645666,4,15,111.12
614713142,5,1,36.65
614897503,4,6,48.97
614933584,5,6,58.69
615720381,8,4,136.27
616012543,4,8,104.63
616232930,16,4,179.31
616548362,15,4,168.94
616637140,4,16,125.41
616709387,6,4,173.52
616719050,1,4,173.56
616736027,8,5,179.20
616914279,4,15,113.37
617076791,8,1,179.25
617230625,4,1,83.62
617438402,6,4,34.48
617438402,4,6,34.48
617483334,5,4,71.03
617608366,4,5,58.31
617984059,8,4,139.19
618117125,5,8,98.40
618301168,16,5,175.94
618309599,4,8,104.22
618475905,16,4,179.45
618850320,15,4,168.42
618869212,4,16,125.87
619155406,15,5,174.32
619180540,4,15,115.11
619242937,5,16,122.53
619541737,1,4,151.80
619571653,1,8,91.78
619661358,16,1,174.29
619979300,6,4,36.35
619979300,4,6,36.35
620247737,8,4,142.27
620345569,4,1,67.34
620415398,5,4,165.58
620426791,5,15,105.95
620604502,4,8,103.94
620718241,16,4,179.58
621101107,4,16,126.28
621142140,15,4,168.54
621242088,1,16,120.24
621305405,15,1,175.04
621433381,4,5,71.99
621446019,4,15,116.33
621906282,6,5,122.69
622439709,8,6,99.12
622444602,1,4,162.43
622511415,8,4,145.48
622520199,6,4,46.64
622758052,8,5,178.86
622782460,16,6,173.77
622896233,4,8,103.79
622959978,16,4,179.71
623039531,5,6,73.37
623332847,4,16,126.64
623372868,4,1,79.13
623426726,15,4,169.24
623712232,4,15,117.03
623747887,1,15,98.35
623899318,6,8,77.19
624118390,16,5,176.05
624143712,5,8,97.67
624442932,5,4,106.80
624712348,4,6,90.58
624775092,8,4,148.77
625014200,5,16,123.29
625061098,6,4,58.55
625184100,4,8,103.78
625201155,16,4,179.84
625381854,15,5,175.58
625393141,4,5,55.24
625482561,1,4,173.04
625564468,4,16,126.95
625706450,15,4,170.51
625980839,4,15,117.12
626023432,4,1,84.36
626310877,6,16,115.51
626650885,5,15,105.42
627038770,8,4,152.09
627266526,8,1,179.92
627421205,4,6,87.65
627441853,16,4,179.98
627467674,4,8,103.89
627601997,6,4,67.08
627601997,4,6,67.08
627658936,15,6,175.57
627796015,4,16,127.22
627983318,15,4,172.31
628242442,1,4,169.61
628253937,4,15,116.53
628425485,5,4,73.96
628479505,4,5,66.44
628670439,1,5,56.16
628782064,8,5,178.69
629005844,4,1,69.01
629208474,16,1,173.92
629302448,8,4,155.40
629503996,5,1,36.16
629682046,16,4,179.89
629746778,4,8,104.11
629776364,1,8,91.37
629902863,16,5,175.76
630027498,4,16,127.43
630142895,4,6,64.07
630157560,5,8,97.66
630259181,15,4,174.62
630310421,6,5,117.57
630534434,4,15,115.10
630766319,1,16,121.05
630789880,5,16,123.71
631226382,1,4,155.24
631339161,5,4,157.35
631566126,8,4,158.66
631642785,15,5,177.98
631730867,5,6,58.10
631902205,6,4,173.76
631921822,16,4,179.76
632021457,4,8,104.44
632153603,4,1,77.10
632158702,15,1,177.27
632258949,4,16,127.61
632435408,4,5,70.34
632535889,15,4,177.40
632650890,6,1,63.83
632683794,4,6,45.13
632826791,4,15,112.64
633052140,5,15,98.28
633829803,8,4,161.80
633967040,1,6,42.28
634161203,16,4,179.63
634228663,1,4,173.15
634291902,4,8,104.85
634490420,4,16,127.74
634490694,6,4,174.09
634770044,8,5,177.76
634816761,15,4,179.33
634820778,4,1,84.63
635138278,4,15,108.94
635196904,1,15,82.13
635224693,6,4,33.76
635224693,4,6,33.76
635468736,5,4,95.13
635642782,6,15,54.64
635687689,16,5,175.55
636093481,8,4,164.78
636154268,5,8,98.35
636327973,4,5,50.26
636400235,16,4,179.50
636558384,4,8,105.33
636571748,5,16,123.81
636721917,4,16,127.82
636994608,1,4,179.24
637182133,15,4,160.36
637452036,8,1,179.13
637480918,4,15,103.78
637675880,4,1,72.36
637765591,6,4,37.88
638028207,15,5,176.46
638357159,8,4,167.53
638638948,16,4,179.36
638714560,6,5,123.36
638757569,16,1,173.87
638821254,4,8,105.87
638953497,4,16,127.85
639312867,5,4,90.92
639431229,4,5,70.45
639554006,15,4,145.88
639788776,5,15,82.53
639856939,4,6,94.33
639864413,5,6,73.47
639871978,4,15,97.22
639902786,1,8,93.19
640004332,1,4,148.74
640306490,6,4,48.87
640321602,1,16,120.88
640620837,8,4,169.98
640777061,8,5,177.75
640877394,16,4,179.23
640924482,4,1,74.86
641080852,4,8,106.45
641185166,4,16,127.83
641474654,16,5,175.44
641924203,15,4,139.36
642133007,5,8,99.58
642244411,16,6,163.90
642320432,4,15,90.50
642331261,5,4,146.22
642361935,5,16,123.55
642533209,4,6,89.74
642649272,16,15,170.08
642847389,6,4,60.56
642884515,8,4,172.02
642952868,1,4,173.98
643115597,16,4,179.10
643187699,8,6,111.78
643337567,4,8,107.06
643416986,4,16,127.77
643434626,4,5,67.87
643484308,1,5,51.19
643620300,4,1,84.45
643787778,15,1,175.59
644127482,5,1,35.60
644285527,15,4,140.37
644630288,15,5,174.38
644792528,4,15,86.40
644891961,6,8,83.85
644997583,6,16,114.57
645148192,8,4,173.53
645226377,4,6,87.53
645353593,16,4,178.98
645388287,6,4,67.72
645388287,4,6,67.72
645591731,4,8,107.69
645648977,4,16,127.65
645792347,1,4,178.82
646380502,4,1,76.03
646484450,5,4,84.71
646634526,15,4,146.76
646635295,5,15,73.83
646775290,8,5,178.04
647118707,6,5,116.90
647211826,4,5,45.77
647231905,4,15,86.43
647265727,16,5,175.41
647411877,8,4,174.40
647591431,16,4,178.85
647594714,8,1,178.72
647825242,1,15,63.08
647843671,4,8,108.33
647881195,4,16,127.48
647929186,4,6,61.45
648095712,5,8,101.09
648163066,5,16,122.92
648322431,16,1,174.19
648521435,5,6,57.85
648775670,1,4,143.46
648971259,15,4,156.12
649619873,4,15,89.46
649675548,8,4,174.65
649682467,4,1,72.51
649712767,6,4,173.27
649829144,16,4,178.72
649926076,1,16,119.58
649949051,1,8,96.14
650093697,4,8,108.96
650095596,5,4,128.03
650113668,4,16,127.25
650412819,4,5,72.31
650470085,4,6,41.68
651297040,15,4,166.50
651324572,15,5,177.57
651652908,1,4,175.53
651940130,8,4,174.51
651965811,4,15,93.82
652066765,16,4,178.60
652184392,6,1,69.65
652267419,6,4,174.83
652342096,4,8,109.57
652346462,4,16,126.96
652420144,4,1,83.88
652762933,8,5,178.54
653010979,6,4,33.60
653010983,4,6,33.60
653063094,16,5,175.50
653080499,5,15,85.34
653329465,1,6,49.32
653351320,5,4,133.94
653612969,15,4,176.66
653978530,5,16,121.84
654046046,5,8,102.66
654208960,8,4,174.32
654282794,4,15,98.40
654304365,16,4,178.48
654427618,4,5,64.62
654579623,4,16,126.61
654587037,1,4,176.95
654589127,4,8,110.16
655119674,4,1,79.11
655522846,6,5,123.96
655551882,6,4,39.64
655919871,15,4,173.90
655928814,15,1,179.72
656474278,8,4,174.23
656541927,16,4,178.36
656580561,4,15,102.65
656659592,8,15,59.43
656676969,15,8,59.35
656692218,5,6,73.38
656813211,4,16,126.19
656835015,4,8,110.73
657485353,5,4,76.31
657536777,1,4,140.20
657655983,4,6,93.61
657679200,8,1,178.80
657827294,15,5,176.35
657865220,15,6,158.27
657919549,16,1,174.94
657980756,4,5,45.00
658025176,1,5,56.98
658092781,6,4,51.12
658346273,15,4,173.75
658423599,4,1,70.21
658736362,8,4,174.25
658739805,8,5,179.09
658779526,16,4,178.25
658799916,1,15,89.05
658815878,5,1,36.92
658865563,4,15,106.35
658869375,16,5,175.71
659047310,4,16,125.69
659079980,4,8,111.25
659298563,5,15,97.52
659607372,1,16,116.77
659812808,5,16,120.23
659941971,1,8,98.95
659988314,5,8,104.10
660333584,1,4,177.70
660354515,4,6,89.02
660633679,6,4,62.42
660693338,15,4,171.28
660708093,5,4,161.35
660995520,8,4,174.35
661017217,16,4,178.14
661142068,4,15,109.48
661218669,4,1,82.94
661281977,4,16,125.12
661324235,4,8,111.74
661407861,4,5,72.78
661706362,16,6,153.72
663019617,15,4,169.60
663026378,4,6,87.51
663174578,6,4,67.90
663174578,4,6,67.90
663255060,16,4,178.03
663257615,8,4,174.51
663376480,1,4,175.31
663413006,4,15,112.05
663517312,4,16,124.46
663567969,4,8,112.17
663628598,6,15,82.40
663883328,4,1,81.42
663926985,6,5,116.38
663935689,8,6,111.61
664120696,6,16,107.44
664145767,15,5,174.40
664381862,5,4,121.31
664687835,16,5,176.08
664707100,8,5,179.31
664994875,6,8,91.44
665305600,5,6,57.97
665329579,15,4,168.67
665410274,4,5,60.65
665454921,5,15,104.46
665493064,16,4,177.93
665521316,8,4,174.26
665672001,5,16,117.92
665680510,4,15,114.10
665715477,4,6,58.21
665753430,4,16,123.70
665811367,4,8,112.56
665926999,5,8,105.27
666283359,1,4,140.33
666999869,15,1,175.30
667143028,4,1,68.28
667515703,6,4,173.04
667571538,16,1,176.22
667627243,15,4,168.40
667713670,8,1,179.27
667731300,16,4,177.84
667784970,8,4,173.13
667946302,4,15,115.64
667990447,4,16,122.83
668054594,4,8,112.90
668256375,4,6,38.78
668465237,5,4,71.36
668624095,4,5,56.25
669094717,1,4,173.82
669411274,1,16,111.66
669439453,1,15,98.56
669915234,1,8,100.85
669915965,15,4,168.74
669969855,16,4,177.76
670014327,4,1,81.66
670040299,6,4,175.70
670048647,8,4,170.94
670211878,4,15,116.67
670228498,4,16,121.85
670297845,4,8,113.17
670385417,15,5,174.79
670524271,16,5,176.62
670666870,8,5,178.91
670797274,6,4,33.93
670797274,4,6,33.93
671417028,5,4,166.38
671420946,6,1,77.66
671521240,15,16,9.21
671564553,5,16,114.70
671637916,5,15,106.35
671866457,5,8,106.09
672158136,1,4,174.03
672198440,15,4,169.67
672212214,16,4,177.64
672312326,8,4,167.83
672331124,6,5,124.45
672408749,4,5,72.19
672467781,4,16,120.74
672478801,4,15,117.14
672541282,4,8,113.39
672662772,4,1,83.03
672678046,1,6,53.52
672821778,1,5,52.60
673338173,6,4,41.56
673522414,5,6,73.10
673569489,5,1,35.21
674448103,16,4,177.63
674476825,15,4,171.14
674576004,8,4,164.00
674708484,4,16,119.48
674748850,4,15,116.98
674785085,4,8,113.56
675011521,1,4,145.99
675413623,5,4,108.86
675461495,4,6,92.77
675835981,4,1,67.26
675879071,6,4,53.36
676376811,4,5,56.07
676387574,16,5,177.34
676617195,15,5,176.85
676621743,8,5,178.39
676687889,16,4,177.59
676753072,15,4,173.14
676839682,8,4,159.64
676950872,4,16,118.06
677024389,4,15,116.08
677029459,4,8,113.66
677311893,16,1,178.22
677501992,5,16,110.25
677719459,8,1,179.94
677810839,5,8,106.49
677811403,15,1,176.32
677878813,1,4,166.24
677938809,5,15,102.61
678174224,4,6,88.44
678419970,6,4,64.11
678805455,4,1,80.05
678928294,16,4,177.56
679029044,15,4,175.64
679103359,8,4,154.94
679195248,4,16,116.47
679274595,4,8,113.70
679308820,4,15,114.28
679414178,5,4,72.72
679416589,1,16,102.80
679468980,4,5,65.44
679901347,1,8,101.45
680620167,1,15,88.18
680735263,6,5,116.02
680821345,4,6,87.57
680928729,1,4,173.23
680960869,6,4,67.55
680960869,4,6,67.55
681168314,16,6,150.51
681169383,16,4,177.56
681306628,15,4,178.58
681367037,8,4,150.10
681441989,4,16,114.68
681452137,4,1,84.05
681520720,4,8,113.68
681607471,4,15,111.38
682084264,5,6,58.49
682279513,16,5,178.13
682321328,5,4,159.04
682574662,8,5,177.97
682931789,15,5,177.91
683410929,4,5,70.69
683411218,16,4,177.59
683499150,5,16,104.15
683501767,4,6,54.50
683619770,15,4,171.96
683630725,8,4,145.32
683691572,4,16,112.67
683720279,1,4,159.63
683764013,5,8,106.45
683768062,4,8,113.59
683929199,4,15,107.13
684475242,6,16,84.41
684503424,4,1,67.90
684503581,5,15,90.74
684683678,8,6,98.78
684767646,15,6,126.57
685011436,6,8,92.30
685311352,6,4,173.07
685653969,16,4,177.64
685894393,8,4,140.79
685944572,4,16,110.42
685988521,15,4,153.95
686016896,4,8,113.44
686042666,4,6,36.52
686288312,4,15,101.39
686440682,5,4,97.05
686661740,1,4,158.82
687190018,16,1,178.97
687317538,4,5,51.11
687476738,1,5,53.94
687590223,4,1,78.16
687722808,8,1,179.38
687809998,6,4,176.69
687897613,16,4,177.73
688148746,5,1,36.74
688158070,8,4,136.66
688201713,4,16,107.91
688207157,16,5,178.51
688267523,4,8,113.22
688360751,15,4,142.39
688528695,8,5,177.74
688583565,6,4,34.70
688583565,4,6,34.70
688702006,4,15,94.52
689139402,6,5,124.83
689197832,15,1,176.91
689427131,15,5,174.82
689570831,5,16,96.07
689684239,1,4,173.01
689729399,5,8,105.96
689740189,1,16,88.12
689930075,1,8,100.65
690142378,16,4,177.86
690247513,4,1,84.55
690313240,5,4,86.62
690354480,5,6,72.65
690412392,4,5,69.95
690421748,8,4,133.03
690463856,4,16,105.13
690520239,4,8,112.93
690599622,6,1,84.25
690728211,15,4,138.96
691124463,6,4,43.62
691166416,4,15,88.46
691384046,5,15,74.82
692125325,1,6,53.55
692388351,16,4,178.04
692420995,1,4,178.27
692685426,8,4,129.99
692731997,4,16,102.07
692775430,4,8,112.57
693050743,6,15,32.37
693084958,15,4,142.33
693164208,4,1,70.53
693273123,4,6,91.86
693289402,1,15,60.00
693305700,5,4,148.22
693631180,4,15,85.95
693665362,6,4,55.57
694176188,16,5,177.73
694410854,4,5,68.35
694486850,8,5,177.73
694635660,16,4,178.25
694949104,8,4,127.57
695007167,4,16,98.77
695033473,4,8,112.14
695429110,15,4,150.13
695441938,1,4,151.92
695709663,5,8,105.04
695716091,5,16,86.49
695990709,4,6,88.01
696050670,4,15,87.34
696118503,15,5,175.61
696206261,6,4,65.56
696206261,4,6,65.56
696366437,4,1,76.02
696916984,16,4,172.10
697212782,8,4,125.78
697259812,16,1,175.76
697290206,4,16,95.31
697294789,4,8,111.64
697458431,5,4,86.37
697543540,6,5,115.82
697750218,8,1,178.86
697761456,15,4,160.08
698022859,5,15,78.87
698212774,4,5,46.42
698420053,1,4,173.47
698420822,4,15,91.06
698747159,4,6,66.57
698858866,5,6,59.36
699046186,4,1,84.59
699205375,16,4,163.30
699476459,8,4,124.60
699559796,4,8,111.08
699581273,4,16,91.85
700025920,1,8,98.51
700083357,15,4,170.48
700185877,16,5,176.47
700337175,1,16,71.45
700451958,8,5,177.94
700460297,6,4,174.88
700630265,16,6,164.91
700754219,4,15,95.60
701119528,5,4,120.78
701219552,1,4,179.80
701288058,4,6,50.54
701390469,4,5,72.11
701445955,15,1,178.06
701494569,16,4,155.46
701691469,8,16,15.72
701706203,5,8,103.72
701740137,8,4,124.01
701828911,4,8,110.44
701849840,4,1,74.21
701879198,4,16,88.67
701880717,5,16,78.34
702113265,1,5,55.86
702395683,15,4,179.39
702727781,15,5,177.88
702943929,5,1,36.05
703062839,4,15,100.09
703100459,6,4,173.35
703783042,16,4,149.17
703828957,4,6,34.93
703828968,6,4,34.93
704003815,8,4,123.96
704102504,4,8,109.75
704181078,4,16,86.10
704217032,1,4,145.94
704316908,5,15,92.46
704322581,5,4,136.07
704518345,1,15,84.80
704784469,15,4,175.68
705131393,4,1,73.71
705355064,4,15,104.14
705405174,4,5,65.23
705431668,8,6,90.75
705782265,6,8,84.71
705947681,6,5,125.07
706069329,16,4,144.64
706222434,16,5,175.48
706267493,8,4,124.43
706369855,6,4,35.82
706369855,4,6,35.82
706380821,4,8,109.01
706426324,8,5,178.37
706482943,4,16,84.43
706818754,6,16,55.62
707130656,16,8,12.73
707132313,1,4,174.65
707146167,15,4,172.70
707187872,5,6,72.03
707498941,16,1,173.88
707636385,4,15,107.62
707718485,5,8,102.14
707824410,8,1,178.70
707846079,4,1,84.22
707964958,5,16,76.19
708352252,16,4,141.83
708462246,5,4,77.55
708531171,8,4,125.37
708663926,4,8,108.24
708781045,4,16,83.77
708910754,6,4,45.77
709009517,4,5,44.49
709118803,15,5,174.99
709484724,15,4,170.54
709892916,6,1,87.07
709910458,4,15,110.53
710016023,1,4,177.88
710198845,1,8,95.45
710208426,15,6,176.53
710488736,5,15,101.89
710572573,4,1,77.64
710596271,1,16,71.46
710630973,16,4,140.52
710794848,8,4,126.73
710951631,4,8,107.45
711073044,4,16,84.09
711089818,4,6,90.94
711451653,6,4,57.72
711756224,5,4,157.72
711804195,15,4,169.16
711820141,1,6,48.15
712179850,4,15,112.90
712258832,16,5,175.19
712383888,4,5,72.78
712411430,8,5,178.94
712684830,15,1,175.81
712905122,16,4,140.42
712983825,1,4,141.53
713058526,8,4,128.48
713243442,4,8,106.68
713358063,4,16,85.20
713743378,5,8,100.48
713802868,4,6,87.73
713881618,4,1,71.35
713937424,5,16,80.08
713992551,6,4,66.72
713992551,4,6,66.72
714108974,15,4,168.49
714351818,6,5,115.78
714446506,4,15,114.75
715150419,1,15,98.04
715174611,16,4,141.26
715322204,8,4,130.57
715352123,5,4,123.46
715381964,15,5,174.35
715538515,4,8,105.96
715631264,5,6,60.53
715636256,4,16,86.90
715821562,1,4,176.54
716389950,4,5,61.38
716402845,15,4,168.46
716533450,4,6,64.92
716645472,4,1,83.46
716649549,5,15,106.09
716712029,4,15,116.10
716863289,6,15,85.30
716917702,1,5,51.26
717439649,16,4,142.78
717554997,5,1,35.71
717585882,8,4,132.96
717718341,16,1,174.88
717835712,4,8,105.30
717908243,4,16,88.99
717956799,8,1,179.02
718267699,16,5,175.62
718281075,6,4,174.03
718407456,8,5,179.31
718688880,15,4,169.03
718808437,1,4,176.11
718977935,4,15,116.92
719074349,4,6,46.62
719325098,4,1,80.34
719446279,5,4,71.86
719648399,4,5,53.97
719700569,16,4,144.76
719774953,5,8,98.99
719830922,5,16,86.73
719849560,8,4,135.61
720133690,4,8,104.74
720174801,4,16,91.31
720426942,1,8,92.53
720432599,1,16,83.37
720883834,6,4,173.84
720969550,15,4,170.17
721176821,16,6,170.64
721245826,4,15,117.16
721608328,15,5,175.73
721615247,4,6,33.97
721615251,6,4,33.97
721738314,1,4,139.73
721957768,16,4,147.04
722113237,8,4,138.49
722424343,5,4,166.87
722431085,4,8,104.30
722436689,4,16,93.74
722612708,4,1,69.18
722755957,6,5,125.17
722881802,5,15,105.17
723162524,16,15,153.57
723246885,15,4,171.85
723384161,4,5,72.36
723485684,15,1,175.64
723517678,4,15,116.73
724022075,5,6,71.25
724156146,6,4,37.25
724156146,4,6,37.25
724211685,16,4,149.50
724234810,16,5,176.50
724376915,8,4,141.54
724420035,8,5,179.01
724528434,1,4,177.35
724694594,4,16,96.18
724726587,4,8,103.99
725442777,4,1,82.35
725522812,15,4,174.04
725676610,5,16,93.72
